,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_random_state,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_alpha,param_loss,param_criterion,param_max_depth,param_splitter,param_n_estimators,param_algorithm,param_kernel,param_activation,param_hidden_layer_sizes,param_p,param_booster
5,25.49663381576538,0.3170369278803968,0.17507662773132324,0.0024030775169863825,,,,,"{'criterion': 'entropy', 'n_estimators': 300}",0.978448275862069,0.9844693701466781,0.9853321829163072,0.9801553062985332,0.9810181190681622,0.9818846508583498,0.0026121421919619043,2,,,entropy,,,300,,,,,,
6,0.0366610050201416,0.0007487708258886237,0.0,0.0,,,,,"{'criterion': 'log_loss', 'n_estimators': 100}",,,,,,,,7,,,log_loss,,,100,,,,,,
7,0.06367206573486328,0.0013794521616057214,0.0,0.0,,,,,"{'criterion': 'log_loss', 'n_estimators': 200}",,,,,,,,8,,,log_loss,,,200,,,,,,
8,0.08831806182861328,0.0016078936134505208,0.0,0.0,,,,,"{'criterion': 'log_loss', 'n_estimators': 300}",,,,,,,,9,,,log_loss,,,300,,,,,,
0,7.811676979064941,0.2153781198297538,0.033946561813354495,0.0013791843989815983,,,,,"{'algorithm': 'SAMME.R', 'n_estimators': 50}",0.9448275862068966,0.9611734253666955,0.9577221742881795,0.9654874892148404,0.9654874892148404,0.9589396328582905,0.007633750595397833,4,,,,,,50,SAMME.R,,,,,
1,15.861113548278809,0.41656488461172564,0.06941518783569336,0.004002452555576137,,,,,"{'algorithm': 'SAMME.R', 'n_estimators': 100}",0.9698275862068966,0.9792924935289042,0.9749784296807593,0.9741156169111302,0.9715271786022434,0.9739482609859869,0.003240113503013462,2,,,,,,100,SAMME.R,,,,,
2,32.29897894859314,0.5691851781673999,0.14608654975891114,0.009786942132040666,,,,,"{'algorithm': 'SAMME.R', 'n_estimators': 200}",0.975,0.9870578084555651,0.9810181190681622,0.9758412424503883,0.9792924935289042,0.9796419327006041,0.004312864371644746,1,,,,,,200,SAMME.R,,,,,
3,8.01754388809204,0.22110966909423688,0.030905723571777344,0.0014023349133371202,,,,,"{'algorithm': 'SAMME', 'n_estimators': 50}",0.9,0.9525452976704055,0.9430543572044866,0.9430543572044866,0.9490940465918896,0.9375496117342536,0.019124446970593425,6,,,,,,50,SAMME,,,,,
4,16.14878396987915,0.41424424713476815,0.0627288818359375,0.005613570721644662,,,,,"{'algorithm': 'SAMME', 'n_estimators': 100}",0.9293103448275862,0.9594477998274374,0.9559965487489215,0.9534081104400345,0.9603106125970664,0.9516946832882092,0.011461636369144549,5,,,,,,100,SAMME,,,,,
5,31.896608304977416,1.2918671049128043,0.12010531425476074,0.005593078643053327,,,,,"{'algorithm': 'SAMME', 'n_estimators': 200}",0.9275862068965517,0.9698015530629853,0.9715271786022434,0.9663503019844694,0.9706643658326143,0.9611859212757728,0.01689155564104041,3,,,,,,200,SAMME,,,,,
0,1.3282306671142579,0.04202640785500985,0.23448853492736815,0.006642170325697591,1.0,,,,"{'C': 1.0, 'kernel': 'linear'}",0.9586206896551724,0.9749784296807593,0.9715271786022434,0.9689387402933564,0.9732528041415013,0.9694635684746066,0.005777091890113023,2,,,,,,,,linear,,,,
1,8.813414525985717,0.1295416083863282,1.8482009410858153,0.04716783878525002,1.0,,,,"{'C': 1.0, 'kernel': 'poly'}",0.7637931034482759,0.7929249352890423,0.7808455565142364,0.7618636755823986,0.7756686798964625,0.775019190146083,0.011437453187649773,8,,,,,,,,poly,,,,
2,4.184384107589722,0.049135973158254104,0.9560188770294189,0.03606275336409507,1.0,,,,"{'C': 1.0, 'kernel': 'rbf'}",0.9241379310344827,0.9482312338222606,0.9344262295081968,0.9318377911993098,0.9421915444348576,0.9361649459998216,0.00834639662601107,4,,,,,,,,rbf,,,,
3,3.3074878215789796,0.12978864232176643,0.6657209873199463,0.03744812476804715,1.0,,,,"{'C': 1.0, 'kernel': 'sigmoid'}",0.8767241379310344,0.8861087144089732,0.8852459016393442,0.90595340811044,0.8792062122519413,0.8866476748683466,0.01028415026917385,5,,,,,,,,sigmoid,,,,
4,1.3203389644622803,0.04364822547998554,0.23397722244262695,0.008397320267981604,2.0,,,,"{'C': 2.0, 'kernel': 'linear'}",0.9586206896551724,0.9767040552200172,0.9732528041415013,0.9689387402933564,0.9723899913718723,0.9699812561363839,0.006194358229233453,1,,,,,,,,linear,,,,
5,8.665599870681763,0.14464915776887466,1.8468825340270996,0.05648968399140883,2.0,,,,"{'C': 2.0, 'kernel': 'poly'}",0.7681034482758621,0.7998274374460742,0.7868852459016393,0.7696289905090595,0.7842968075927523,0.7817483859450775,0.011771133811274976,7,,,,,,,,poly,,,,
6,3.5317760944366454,0.02607493093040773,0.795801305770874,0.028699124508982713,2.0,,,,"{'C': 2.0, 'kernel': 'rbf'}",0.9310344827586207,0.9585849870578085,0.9508196721311475,0.9490940465918896,0.9568593615185504,0.9492785100116032,0.009791154808513962,3,,,,,,,,rbf,,,,
7,2.625104475021362,0.13889703420944227,0.5277021408081055,0.023898962517695015,2.0,,,,"{'C': 2.0, 'kernel': 'sigmoid'}",0.8672413793103448,0.8740293356341674,0.8800690250215704,0.8895599654874892,0.8550474547023296,0.8731894320311803,0.011666527126700858,6,,,,,,,,sigmoid,,,,
0,175.67609248161315,4.555484314608321,0.009840440750122071,0.0007497304952044661,,,,,"{'activation': 'identity', 'hidden_layer_sizes': 100}",0.9844827586206897,0.9887834339948232,0.9853321829163072,0.9767040552200172,0.9758412424503883,0.9822287346404451,0.005079335352332805,8,,,,,,,,,identity,100,,
1,284.79007802009585,9.484483204672927,0.018541669845581053,0.001135843913021274,,,,,"{'activation': 'identity', 'hidden_layer_sizes': 200}",0.9793103448275862,0.9905090595340811,0.9844693701466781,0.9827437446074202,0.9792924935289042,0.983265002528934,0.0041380845415090114,6,,,,,,,,,identity,200,,
2,341.43893375396726,143.9725750427211,0.011635065078735352,0.0012031770669020862,,,,,"{'activation': 'logistic', 'hidden_layer_sizes': 100}",0.9862068965517241,0.9905090595340811,0.9827437446074202,0.9801553062985332,0.9818809318377912,0.9842991877659099,0.0036780695740413535,4,,,,,,,,,logistic,100,,
3,436.42237105369566,22.813061626764913,0.020041608810424806,0.0009010183845562801,,,,,"{'activation': 'logistic', 'hidden_layer_sizes': 200}",0.9853448275862069,0.99137187230371,0.9836065573770492,0.9827437446074202,0.9810181190681622,0.9848170241885097,0.0035620221357082838,2,,,,,,,,,logistic,200,,
4,158.97484254837036,8.616975694898231,0.011256027221679687,0.00039487320676790977,,,,,"{'activation': 'tanh', 'hidden_layer_sizes': 100}",0.9862068965517241,0.9896462467644521,0.9827437446074202,0.9775668679896462,0.9792924935289042,0.9830912498884293,0.004421432874942978,7,,,,,,,,,tanh,100,,
5,302.060195016861,43.219723928993524,0.020484542846679686,0.0009741379887753306,,,,,"{'activation': 'tanh', 'hidden_layer_sizes': 200}",0.9827586206896551,0.9922346850733391,0.9844693701466781,0.9827437446074202,0.9810181190681622,0.984644907917051,0.003948711931237525,3,,,,,,,,,tanh,200,,
6,165.51044702529907,7.442207037273056,0.010068273544311524,0.0006152579167581583,,,,,"{'activation': 'relu', 'hidden_layer_sizes': 100}",0.9836206896551725,0.9896462467644521,0.9870578084555651,0.9853321829163072,0.9784296807592753,0.9848173217101545,0.0037639677280854765,1,,,,,,,,,relu,100,,
7,283.8713098526001,11.262059850186033,0.018589067459106445,0.0011176592183043319,,,,,"{'activation': 'relu', 'hidden_layer_sizes': 200}",0.9836206896551725,0.99137187230371,0.9818809318377912,0.9861949956859362,0.9775668679896462,0.9841270714944512,0.0045847853859563355,5,,,,,,,,,relu,200,,
0,0.004671955108642578,0.0012301788721562365,1.019688606262207,0.010098893712477528,,,,,"{'algorithm': 'auto', 'p': 1}",0.6672413793103448,0.7100949094046591,0.6945642795513374,0.723037100949094,0.6928386540120793,0.697555264645503,0.018744016239337864,5,,,,,,,auto,,,,1,
1,0.004285287857055664,0.0010474017002717918,0.27817554473876954,0.005063625100111049,,,,,"{'algorithm': 'auto', 'p': 2}",0.75,0.7748058671268335,0.7756686798964625,0.7911993097497843,0.8101811906816221,0.7803710094909405,0.019906681892086494,1,,,,,,,auto,,,,2,
2,0.00569448471069336,0.003771649153961237,0.9923036575317383,0.03270907619002014,,,,,"{'algorithm': 'ball_tree', 'p': 1}",0.6672413793103448,0.7100949094046591,0.6945642795513374,0.723037100949094,0.6928386540120793,0.697555264645503,0.018744016239337864,5,,,,,,,ball_tree,,,,1,
3,0.004088211059570313,0.0006146992753178528,0.2745375633239746,0.015251239708388192,,,,,"{'algorithm': 'ball_tree', 'p': 2}",0.75,0.7748058671268335,0.7756686798964625,0.7911993097497843,0.8101811906816221,0.7803710094909405,0.019906681892086494,1,,,,,,,ball_tree,,,,2,
4,0.0042476654052734375,0.0003784818460788076,0.9972306728363037,0.040361512813737586,,,,,"{'algorithm': 'kd_tree', 'p': 1}",0.6672413793103448,0.7100949094046591,0.6945642795513374,0.723037100949094,0.6928386540120793,0.697555264645503,0.018744016239337864,5,,,,,,,kd_tree,,,,1,
5,0.0036739349365234376,0.00047187446197371677,0.2712688446044922,0.006059308681650381,,,,,"{'algorithm': 'kd_tree', 'p': 2}",0.75,0.7748058671268335,0.7756686798964625,0.7911993097497843,0.8101811906816221,0.7803710094909405,0.019906681892086494,1,,,,,,,kd_tree,,,,2,
6,0.0038275718688964844,0.0003990155845899143,0.9859930992126464,0.03679866950148896,,,,,"{'algorithm': 'brute', 'p': 1}",0.6672413793103448,0.7100949094046591,0.6945642795513374,0.723037100949094,0.6928386540120793,0.697555264645503,0.018744016239337864,5,,,,,,,brute,,,,1,
7,0.003829288482666016,0.0003291928957906324,0.27599129676818845,0.005350049354648254,,,,,"{'algorithm': 'brute', 'p': 2}",0.75,0.7748058671268335,0.7756686798964625,0.7911993097497843,0.8101811906816221,0.7803710094909405,0.019906681892086494,1,,,,,,,brute,,,,2,
0,1.0519086837768554,0.0085621767823926,0.007499408721923828,0.0013847615384634802,,,,,{'booster': 'gbtree'},0.971551724137931,0.9861949956859362,0.9844693701466781,0.9818809318377912,0.9792924935289042,0.9806779030674482,0.005127715148858874,1,,,,,,,,,,,,gbtree
1,0.11514482498168946,0.0040009271872568225,0.0022102832794189454,0.000421095501861808,,,,,{'booster': 'gblinear'},0.6724137931034483,0.6729939603106126,0.6729939603106126,0.6729939603106126,0.3270060396893874,0.6036803427449347,0.13833733401333298,3,,,,,,,,,,,,gblinear
2,4.073257637023926,0.034015786083852015,0.5259869575500489,0.005668335405597631,,,,,{'booster': 'dart'},0.971551724137931,0.9861949956859362,0.9844693701466781,0.9818809318377912,0.9792924935289042,0.9806779030674482,0.005127715148858874,1,,,,,,,,,,,,dart
